      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
        3570      2573.58      2415.69      940.302  5.54118e+14       0        6100
        3573      1308.69      2517.59      356.581  5.08887e+14       0         513
        3574      554.364      2562.04      140.162  5.21155e+14       0        4676
        3577      788.577      23.7514      190.269  5.34601e+14       0        3007
        3581      539.390      1213.75      1507.90  6.17775e+14       0        1553
        3583      2262.03      2552.68      2458.69  5.01720e+14       0        1716
        3584      1886.03      1787.83      2590.87  5.01051e+14       0        2021
        3587      779.751      818.288      1956.73  5.11868e+14       0        1219
        3588      1405.79      1339.57      2053.83  6.86895e+14       0        3591
        3609      1731.05      445.431      1491.96  5.33726e+14       0        2694
        3612      1681.90      926.142      1248.54  5.36587e+14       0         323        3076
        3613      202.599      2126.81      682.499  5.68245e+14       0          64
        3617      444.448      2632.14      179.650  5.50062e+14       0        3514
        3620      805.735      2656.34      2195.40  5.49723e+14       0        4655
        3624      355.784      2272.01      413.089  5.91205e+14       0        3915
        3625      745.097      2482.61      1339.54  5.06676e+14       0        1224
        3628      1837.14      2023.01      2287.70  6.29364e+14       0         108
        3630      627.800      1665.69      2675.05  5.32561e+14       0        4389
        3635      2503.39      2669.67      1354.46  5.40458e+14       0         123
        3638      1011.53      1638.76      198.342  5.53706e+14       0        1352
        3640      2057.56      132.300      95.5404  5.37134e+14       0        1603        3374
        3643      2439.16      2096.20      2222.64  5.85414e+14       0        1498
        3647      2084.65      992.929      560.323  5.52233e+14       0        5676
        3649      2060.67      1407.56      2272.72  5.31210e+14       0        4350
        3650      779.737      2427.98      2553.54  5.66283e+14       0        3828
        3651      529.891      1318.85      815.754  5.06736e+14       0        5034
        3652      583.973      1205.81      1602.17  6.57095e+14       0         729
        3655      124.299      1318.85      1226.91  6.22488e+14       0         851        5209
        3657      358.253      2138.50      213.982  6.55911e+14       0         456
        3664      2581.57      2422.62      196.187  5.67595e+14       0        1669
        3671      2201.70      522.249      2429.42  5.21417e+14       0        1043
        3674      2395.05      2457.77      565.036  5.54025e+14       0        5019
        3683      2175.31      2041.20      781.611  5.52617e+14       0        3687
        3688      1167.57      409.921      2255.13  5.44001e+14       0        2276
        3689      2442.78      52.9751      40.5944  5.74935e+14       0         661
        3694      188.479      753.281      2044.42  6.03920e+14       0        2651
        3697      1240.56      2304.85      1455.18  5.11529e+14       0        5015
        3700      1755.79      1085.62      1077.65  5.06896e+14       0        2452
        3701      2458.76      1603.56      971.139  5.70585e+14       0        3434
        3704      2308.40      316.787      1533.22  5.80476e+14       0        6128
        3710      705.173      176.256      2108.84  5.10870e+14       0        5618
        3712      464.806      825.243      666.509  5.08276e+14       0        4859
        3713      1600.67      2296.37      589.516  5.09457e+14       0        5915
        3716      163.918      2336.93      871.348  5.68495e+14       0        3412
        3719      823.709      933.308      359.687  5.02581e+14       0        1561
        3721      889.430      696.578      667.723  5.58629e+14       0        1383
        3723      1910.96      24.7496      560.596  5.12522e+14       0        3461
        3726      326.477      2248.17      2626.02  6.58314e+14       0        4700
        3734      1338.71      40.9557      1669.11  5.56746e+14       0         760        3352
        3735      1022.30      2221.63      939.971  5.10383e+14       0        2363
        3739      45.3377      1952.11      1559.86  6.46242e+14       0        5506
        3746      1233.41      346.942      1667.99  5.18988e+14       0         846
        3747      1206.24      2650.17      2182.27  6.01937e+14       0        4068
        3751      943.232      1117.24      2678.66  5.04930e+14       0        5165
        3752      2643.49      1759.85      2207.59  5.24189e+14       0         465
        3753      863.919      782.450      505.548  6.62125e+14       0        1383
        3754      2086.64      511.781      970.488  5.64249e+14       0        2946
        3757      1264.63      2658.48      608.243  5.10850e+14       0        2157
        3758      1352.88      163.906      1744.72  5.51122e+14       0        2049
        3762      1492.51      2543.65      2231.28  5.53269e+14       0        1404
        3766      2326.90      1945.58      174.312  5.20736e+14       0        3783
        3767      892.279      1663.18      2169.49  5.03528e+14       0        3300
        3768      2248.34      2658.83      2566.02  5.90986e+14       0         178
        3773      1160.30      1188.56      237.886  5.02463e+14       0        3962
        3778      500.599      1919.86      362.431  6.04014e+14       0         693
        3779      1816.36      1123.44      1788.80  5.23911e+14       0        3865
        3781      2463.63      2314.91      102.644  5.76440e+14       0        4212
        3784      157.721      895.231      279.577  5.80594e+14       0        4430
        3785      1141.58      1225.01      684.241  5.15017e+14       0        1588
        3786      1685.81      1086.43      42.7787  5.69597e+14       0        3482
        3792      2455.06      335.014      452.720  5.92245e+14       0         549        2756
        3794      1115.90      828.983      361.828  5.14833e+14       0        5925
        3795      343.945      2124.99      1136.46  6.63224e+14       0        3712
        3797      2186.03      2438.65      488.426  5.29142e+14       0        2089        4167
        3800      1839.14      757.875      168.330  5.18039e+14       0        1027        2100
        3809      1305.21      365.845      1518.19  5.23675e+14       0        5802
        3814      1271.24      589.079      2118.00  5.38105e+14       0         181        5747
        3818      2060.39      1726.73      1356.83  6.80841e+14       0         737
        3819      680.600      1729.83      559.202  5.11729e+14       0         395
        3825      829.541      674.837      895.855  5.00457e+14       0        2428
        3833      1492.45      1222.05      236.987  5.92342e+14       0        2260
        3841      853.049      1704.18      2237.67  5.20164e+14       0        1907
        3842      2187.73      807.869      115.397  5.39181e+14       0        5321
        3844      2063.37      2503.48      1502.69  5.24493e+14       0        5990
        3845      1159.25      1472.26      514.983  5.02940e+14       0        2810
        3848      1494.28      604.884      755.061  6.19717e+14       0         754        4702
        3852      597.344      406.980      1628.91  5.43420e+14       0        4610
        3853      2278.85      74.4316      1432.46  5.69867e+14       0        2895
        3855      280.938      1567.48      655.812  5.07514e+14       0         825
        3859      2569.24      1622.73      493.035  5.98078e+14       0        4798
        3860      2561.87      2480.44      697.418  5.85209e+14       0        4761
        3866      1592.47      2143.77      1868.62  5.52599e+14       0        1823
        3871      1490.43      836.962      1848.92  5.99252e+14       0        2833        3698
        3872      1727.78      929.087      305.763  5.85195e+14       0        6056
        3873      769.721      1509.09      1731.00  5.01003e+14       0        5981
        3875      2525.70      786.920      2294.93  6.46305e+14       0        2121
        3878      2157.19      762.034      545.756  5.00516e+14       0        2496
        3880      2618.99      474.405      2332.23  5.79267e+14       0        5030
        3882      627.343      2089.36      1407.15  5.13722e+14       0         510
        3884      2670.17      793.599      1074.72  5.20934e+14       0        4254
        3885      66.9661      458.194      1961.17  5.19954e+14       0        2707
        3891      2349.14      1434.21      688.697  5.33865e+14       0         401
        3894      985.778      834.899      2125.47  5.68348e+14       0        3016
        3896      1794.98      377.342      1553.25  5.97411e+14       0        1356
        3897      211.415      279.629      2503.64  5.44276e+14       0        4216
        3898      2390.25      1012.34      101.906  5.16064e+14       0         848
        3901      689.453      1340.87      493.219  5.21010e+14       0        2000
        3902      466.219      1239.89      2503.90  5.64759e+14       0        1425
        3906      411.472      1558.43      1040.16  5.11083e+14       0        1067
        3912      2079.49      2206.81      1875.32  5.15360e+14       0          47
        3913      636.165      2309.25      738.930  5.40073e+14       0        4381
        3919      1373.34      838.887      1400.96  5.07613e+14       0        5377        5934
        3921      2474.16      1949.80      295.525  5.76627e+14       0        2169
        3922      2201.52      275.260      1843.23  5.72039e+14       0        1854
        3924      1667.54      640.786      745.043  6.56807e+14       0         911
        3925      2175.31      245.145      2355.67  6.08057e+14       0        2908
        3926      2251.06      486.700      1710.25  5.71768e+14       0        4325
        3934      2359.22      533.938      2486.55  5.67093e+14       0         644
        3935      784.195      855.369      1770.71  6.39677e+14       0        4181
        3937      1611.90      831.362      1825.91  5.80512e+14       0        4952
        3939      1660.30      1556.06      983.164  5.35688e+14       0        1352
        3947      398.228      2112.39      865.649  5.76109e+14       0         632
        3948      1783.15      236.835      887.807  6.08805e+14       0        2235
        3958      733.498      2052.93      655.763  5.96820e+14       0        5761
        3965      2164.13      596.182      233.381  5.36930e+14       0        2001
        3967      769.143      1627.64      2017.61  5.00095e+14       0        2808        3291
        3973      2436.22      1320.28      1304.77  5.41419e+14       0        2765        5787
        3974      1437.92      510.099      162.825  5.47280e+14       0        5640
        3975      2388.74      470.777      676.779  5.11985e+14       0        6021
        3979      708.112      216.963      2466.45  5.00755e+14       0        3189
        3980      1160.80      240.055      923.455  5.42132e+14       0        2233        6051
        3983      1466.69      1727.09      1831.87  5.60270e+14       0        4968
        3984      2089.17      2420.90      2586.08  5.05801e+14       0        5779
        3987      357.912      1043.77      1387.10  5.77705e+14       0        5278
        3988      909.057      2403.16      1022.84  5.23663e+14       0        5904
        4001      2567.78      1282.19      627.262  5.46247e+14       0        1045
        4003      433.193      1820.08      2156.60  5.11246e+14       0        1375
        4005      1823.67      762.464      1390.42  5.21651e+14       0        3099
        4010      874.784      605.995      1504.37  5.73162e+14       0         838
        4013      994.878      1883.13      2527.66  5.79580e+14       0        2929
        4016      2379.50      380.864      1140.92  5.29831e+14       0        2515
        4018      1776.23      2546.42      1957.71  6.02525e+14       0        3330
        4030      1324.81      1951.03      1461.41  5.18498e+14       0        4191
        4031      2256.67      2541.10      2477.17  5.03769e+14       0        1716
        4033      1601.91      993.744      1052.01  5.74494e+14       0        3076
        4037      315.491      29.3603      1379.11  5.52888e+14       0         333
        4045      2610.63      1105.50      805.601  5.50653e+14       0         398
        4049      268.701      1509.39      585.278  5.61044e+14       0        5883
        4050      2559.25      2206.28      599.748  5.41672e+14       0        4915
        4058      1887.22      1979.09      2039.18  6.91928e+14       0        3754
        4062      1665.65      1153.56      2202.01  6.59056e+14       0        3238
        4063      1996.60      1043.13      1578.35  5.12992e+14       0        4244
        4067      791.972      1512.21      1739.34  5.07490e+14       0        4002        5981
        4069      1108.99      221.800      1396.45  5.17157e+14       0        1871
        4070      2502.20      2308.39      1345.26  5.64666e+14       0        2221        5976
        4071      2372.28      184.078      1891.31  5.52463e+14       0        4420
        4076      167.186      1864.81      161.694  5.53592e+14       0        2800        3261
        4079      1776.64      927.566      2507.66  5.14764e+14       0        4762
        4081      580.310      2194.50      340.108  5.42546e+14       0        2320
        4082      2133.61      729.660      825.732  5.23091e+14       0        5508
        4090      1020.28      1445.56      1920.20  5.41398e+14       0        5574
        4091      1735.00      2371.81      886.437  5.65632e+14       0        1123
        4094      2345.40      2545.21      1033.85  5.05866e+14       0        1135
        4096      647.013      80.1088      964.089  5.18275e+14       0        3286
        4101      1877.26      2139.95      1227.16  6.15335e+14       0         349
        4105      1173.48      1936.32      2119.29  5.50322e+14       0        1345
        4107      2126.32      28.9294      2426.90  5.12897e+14       0        1975
        4108      2120.67      77.1979      937.542  5.25326e+14       0         789
        4109      1267.20      2064.16      736.624  5.23496e+14       0         741
        4110      2324.45      2099.16      172.913  5.23718e+14       0        5306
        4114      463.266      321.752      1332.46  5.26253e+14       0        4141
        4116      78.9065      1167.61      2266.89  5.11467e+14       0        5044
        4117      2326.59      2518.44      2256.79  6.50657e+14       0        2053
        4118      1103.90      1728.44      1393.81  6.15070e+14       0        2737
        4121      2466.08      105.903      2153.37  5.02244e+14       0        5463
        4131      432.587      1363.19      1103.79  5.52533e+14       0        5424
        4134      1144.75      344.367      266.565  5.15718e+14       0        2580
        4135      1890.91      2677.47      1009.38  6.22064e+14       0        2649        4309        4774        5812
        4138      664.924      472.183      965.293  5.14480e+14       0        5469
        4141      508.022      30.1813      2432.24  5.40023e+14       0         549
        4142      1811.45      891.420      1275.82  6.06125e+14       0        4661
        4144      1453.41      1627.75      891.060  5.15619e+14       0        5593
        4145      2129.29      300.747      928.329  5.03970e+14       0        2648
        4148      359.414      1166.84      1154.59  5.33815e+14       0        2491
        4150      2384.22      639.752      205.177  5.05665e+14       0        4189
        4151      1881.74      855.958      1984.30  5.23521e+14       0         548
        4152      2417.89      279.679      2151.23  5.46838e+14       0        5786
        4155      1873.07      1803.33      1508.37  5.66998e+14       0        3355
        4156      257.151      334.288      919.420  5.67658e+14       0        4879        5127
        4164      924.643      1984.15      1662.98  5.08989e+14       0        1155
        4165      931.121      1001.74      2015.84  5.39144e+14       0        5509        6002
        4169      1564.13      2436.75      2628.04  5.23156e+14       0         801        2785
        4176      997.928      2436.45      2097.50  6.30238e+14       0          27         434
        4180      387.690      1151.70      1079.30  6.55734e+14       0        4436
        4186      486.986      2200.43      1012.44  5.03426e+14       0        2272
        4189      317.236      192.680      2207.56  5.01583e+14       0        2732
        4192      669.031      1179.11      1783.48  5.03968e+14       0        6004
        4197      1397.23      2148.12      1969.31  6.18709e+14       0        1971
        4198      2382.07      1351.06      1064.21  5.11984e+14       0         391
        4199      2538.02      1171.71      1563.42  5.14634e+14       0        2094
        4200      1305.21      2531.83      707.825  5.44614e+14       0        5571
        4205      729.539      2138.70      1982.37  5.23508e+14       0        1379
        4206      1191.42      1392.21      379.249  5.13603e+14       0        2448
        4208      1589.16      784.378      1576.00  5.79552e+14       0        5444
        4213      644.979      548.842      2350.09  5.03484e+14       0        2559
        4215      1693.24      1251.21      309.079  5.14341e+14       0        3660
        4218      1879.45      1342.39      2534.41  5.55165e+14       0        2321        4607
        4220      419.603      2654.05      2681.81  5.80807e+14       0         296
        4224      565.287      1629.61      1427.32  5.59574e+14       0         465
        4228      509.830      173.246      353.926  5.74231e+14       0        2718
        4230      2322.85      674.793      1451.38  6.31678e+14       0        5256
        4233      2329.30      754.920      2113.41  5.79072e+14       0        1710        5317
        4235      2191.16      2338.63      445.558  5.20984e+14       0        4846
        4242      2438.12      619.219      1444.32  5.60986e+14       0        2980        4573
        4248      2002.41      795.174      2490.37  5.08927e+14       0         352
        4252      2662.56      1560.27      502.287  5.84129e+14       0        3778        4114
        4263      1515.05      1090.53      331.005  5.61379e+14       0        2490
        4271      965.849      1323.69      1846.69  5.09635e+14       0        1480        4764
        4273      924.105      2639.50      1253.71  5.23113e+14       0         176         750
        4274      2490.99      1689.59      1622.04  5.24992e+14       0        3982
        4280      209.248      1608.43      326.461  5.05840e+14       0        3789
        4281      1990.05      2509.58      2112.97  5.32921e+14       0        1024
        4284      544.415      2292.73      773.577  5.73912e+14       0        4381
        4285      315.447      1313.42      967.036  5.18504e+14       0        4964
        4286      1299.62      26.0228      2420.99  5.17859e+14       0        2481
        4290      859.580      366.686      1935.93  5.45816e+14       0         866
        4291      1773.66      553.965      662.802  5.16525e+14       0        6034
        4298      1889.23      2369.06      1871.72  5.18902e+14       0        5712
        4299      1399.97      370.317      1185.04  5.14281e+14       0         551
        4300      1307.58      2248.85      457.196  5.48689e+14       0        3819
        4304      1268.57      1635.34      109.897  6.20029e+14       0        3447
        4308      2106.35      174.703      1648.51  5.83047e+14       0        5419
        4317      1018.64      1101.76      372.749  6.14768e+14       0        3702
        4322      2338.44      2027.00      345.066  5.12311e+14       0        2029
        4323      1076.51      1281.72      188.356  5.81646e+14       0        2937
        4329      2165.06      1030.29      987.340  5.27441e+14       0        4563
        4335      2281.12      2602.41      1318.79  6.14126e+14       0        4466
        4341      2487.99      628.876      2321.70  5.52763e+14       0        3648
        4347      480.564      1922.96      1089.73  5.24209e+14       0         472
        4349      1272.21      1238.97      2477.90  5.21264e+14       0        2338
        4360      955.368      2071.16      175.965  6.01456e+14       0          49
        4363      2481.10      2069.48      63.2754  5.12560e+14       0        5846
        4382      1782.80      2156.72      652.586  5.53070e+14       0        4061
        4389      1639.31      1568.93      561.660  5.39902e+14       0        5179
        4392      1597.53      942.997      1395.04  5.43666e+14       0        1842        3220
        4403      2540.59      1399.17      2030.69  5.49639e+14       0         933
        4405      1400.39      1891.49      1890.84  5.46264e+14       0         887        2859
        4407      1859.51      842.112      298.337  5.08314e+14       0        4708
        4414      2595.85      2265.72      1702.11  5.21846e+14       0        1628
        4417      2139.49      1664.76      2671.37  5.59945e+14       0        2760
        4422      1329.56      2020.79      2284.73  5.60533e+14       0        6078
        4423      790.641      1924.08      1948.71  5.32614e+14       0         736
        4425      81.4138      886.233      146.866  5.41225e+14       0        4245        4507
        4426      481.841      1140.37      1274.20  5.05392e+14       0        6123
        4428      1948.41      1404.27      853.349  5.43132e+14       0        1826
        4434      2002.10      1241.29      2312.40  5.83500e+14       0        2666
        4435      1415.34      2538.53      781.867  5.31910e+14       0        4745
        4447      4.37897      599.693      2398.06  5.16219e+14       0        1579
        4450      1379.93      1428.12      2492.40  5.14387e+14       0        1118
        4451      1313.12      2531.69      1385.81  5.10178e+14       0        5298
        4452      967.172      1989.21      525.654  5.05881e+14       0        2971
        4458      2056.18      550.220      2529.68  5.41148e+14       0        3021
        4460      799.611      272.005      2610.98  5.62566e+14       0        1948
        4466      2400.63      628.179      1475.64  5.17312e+14       0        2980        4573
        4486      1914.04      2025.76      1095.12  5.27187e+14       0        4778
        4488      1227.53      1829.82      890.056  5.88243e+14       0        4120
        4492      1246.97      1373.50      2448.44  5.09746e+14       0         707
        4498      1463.82      402.944      2243.86  5.39915e+14       0        1519
        4512      513.970      1546.15      139.658  5.34235e+14       0        1499
        4514      2294.89      1859.29      1134.40  5.02394e+14       0        1316        5205
        4515      579.821      794.212      2354.00  5.07675e+14       0         575        3979
        4516      72.4276      1039.93      2428.15  5.48160e+14       0        2240
        4518      390.838      2342.82      1987.88  5.33907e+14       0        2867
        4521      1575.03      417.241      254.378  6.02066e+14       0           6        1972
        4523      2144.79      743.306      2085.18  5.46605e+14       0        1410
        4526      433.352      635.344      1183.84  5.26564e+14       0        3053
        4528      1514.02      1182.32      1963.10  5.27121e+14       0        2017        3269
        4531      863.207      155.368      1752.29  6.38684e+14       0        4606
        4532      1522.73      2166.88      1053.71  5.07627e+14       0        5783
        4535      1057.16      392.840      2463.93  5.69768e+14       0        2366
        4543      2151.92      907.952      1777.23  5.29881e+14       0        1315
        4546      388.669      1847.35      1028.82  5.47897e+14       0         472        4110
        4548      395.090      322.435      1846.93  5.70798e+14       0        3423        4521
        4549      2350.72      2058.20      2071.88  5.09141e+14       0        2435        4862
        4553      1975.91      2485.14      976.760  5.38648e+14       0        5348
        4565      1226.13      2256.92      2483.94  5.02086e+14       0         473
        4574      2475.27      2278.63      2328.81  5.14329e+14       0        4306
        4586      1022.97      1820.70      1860.46  5.13927e+14       0        3057
        4588      2150.53      1150.74      1370.44  5.21361e+14       0         864
        4589      520.273      1987.98      1334.22  5.14846e+14       0         723
        4596      204.199      1063.47      1105.50  5.18588e+14       0        1348
        4597      2271.09      1603.37      420.861  5.02700e+14       0         519        2754
        4599      528.540      787.113      1425.35  5.15024e+14       0        4725
        4600      2073.75      2319.14      1559.29  5.62137e+14       0        1198
        4609      860.470      2023.21      1616.81  5.97336e+14       0        5031
        4613      182.680      1577.32      1910.10  5.02814e+14       0        2653
        4616      1727.20      1077.58      691.547  5.13358e+14       0        2706
        4636      2530.66      2058.47      1035.73  5.93918e+14       0        4887
        4637      2120.95      10.3833      2002.81  5.35339e+14       0        2331
        4639      1569.78      1065.06      996.621  5.21099e+14       0         510
        4644      290.897      537.261      831.138  5.43914e+14       0         536
        4660      1746.46      1106.64      236.803  5.78314e+14       0        3437
        4662      1200.08      281.307      2376.32  5.50591e+14       0         320
        4665      640.029      1158.74      5.58252  6.43109e+14       0        1671
        4675      1865.31      2354.41      1208.41  5.30194e+14       0         311         753
        4681      2258.12      1123.91      2532.56  5.42192e+14       0        4426
        4684      154.364      1471.53      2559.18  5.27678e+14       0        5381
        4686      962.692      1582.50      1554.07  5.12518e+14       0        5335
        4691      1415.72      1499.24      2442.71  5.11818e+14       0        1118
        4694      2542.68      1038.69      52.5921  5.21806e+14       0        2247
        4696      1590.55      2319.76      222.453  5.31538e+14       0        2239
        4699      144.282      1656.78      2525.81  5.43053e+14       0        4163
        4700      104.491      2503.16      1895.99  5.04609e+14       0        4158
        4707      1046.74      2432.16      734.410  5.03750e+14       0        4037
        4715      330.870      1586.15      1618.62  5.75722e+14       0        3352
        4730      522.602      2106.25      112.040  5.00895e+14       0        2214
        4731      1927.49      1099.35      1265.62  5.25684e+14       0        5198
        4738      988.132      1073.40      450.739  5.09178e+14       0        4762
        4741      1734.22      1691.95      1917.99  5.49532e+14       0        3120
        4746      253.676      2368.50      272.486  5.12881e+14       0        6046
        4747      643.946      1332.46      746.284  5.64780e+14       0        4638
        4750      1791.21      477.606      736.041  6.02652e+14       0        3970
        4755      1844.29      2151.03      1429.30  5.20844e+14       0        1304        5838
        4757      2010.67      65.6605      502.063  5.20815e+14       0        3718        3794
        4763      1582.76      850.782      1011.61  5.21515e+14       0        5396
        4766      912.159      223.258      2129.12  5.04502e+14       0        5204
        4768      668.856      247.799      1334.16  5.65402e+14       0        3442
        4776      761.321      1527.88      1203.24  5.27844e+14       0        2805
        4797      432.235      1630.74      1606.93  5.57332e+14       0        5402
        4800      1579.70      2065.74      106.953  5.77200e+14       0        1593
        4806      649.230      1443.86      2064.74  5.26581e+14       0        2597
        4826      757.077      1116.82      1336.10  5.20086e+14       0        2204        5510
        4834      509.692      2156.00      2188.44  5.02820e+14       0        4039
        4838      1992.15      1254.40      2477.07  5.19082e+14       0        4626
        4844      864.022      74.8716      1069.08  5.40627e+14       0        3956
        4847      1908.82      552.435      2506.46  5.17929e+14       0        3269
        4853      2120.10      1868.88      1394.35  5.65334e+14       0        1208
        4855      2571.88      2528.34      235.706  5.57560e+14       0        4511
        4859      2606.07      379.134      2243.17  6.57436e+14       0        1647        5502
        4871      923.178      953.293      1822.63  5.39650e+14       0        1526        6082
        4875      1028.18      1521.56      910.283  5.12305e+14       0        1848
        4876      1263.43      2065.92      2315.84  5.12707e+14       0        6078
        4886      2065.79      135.451      2609.66  5.01420e+14       0        2248
        4890      952.428      569.428      2038.05  5.94569e+14       0        3065
        4897      2438.48      536.093      2334.49  5.33124e+14       0        1946        3648
        4903      1661.70      50.9157      336.691  5.08814e+14       0         666        2238
        4908      2485.76      1416.18      1500.28  5.70427e+14       0        3009
        4917      1656.76      8.79824      1388.02  5.48890e+14       0        1781
        4922      2181.20      1338.47      1856.80  5.88481e+14       0        2751
        4925      656.093      1223.84      2189.30  5.77218e+14       0        3335
        4928      1792.21      2544.14      1614.40  5.15126e+14       0        2403
        4932      1405.70      2115.54      2310.81  5.06417e+14       0        2519
        4935      2515.40      2635.62      2280.60  5.59704e+14       0        4157
        4943      2661.92      783.179      1601.17  6.09471e+14       0        3302
        4945      1451.20      1906.72      1321.16  5.15917e+14       0        3825
        4946      2186.21      1999.42      1067.83  5.69112e+14       0        3440
        4951      1278.44      2648.15      2590.49  5.02284e+14       0        4229
        4956      1195.00      1718.73      2171.05  5.17911e+14       0        2684
        4963      180.638      1023.38      1251.29  5.04188e+14       0        1185
        4973      535.263      1215.09      2039.56  5.15927e+14       0        1929
        4977      2573.69      1797.94      1590.64  5.48002e+14       0        1528
        4984      1688.29      2349.23      2524.98  5.00315e+14       0        4356
        4993      1470.30      1571.58      1518.32  5.66412e+14       0        5489
        5008      1294.41      2266.50      2261.74  6.10797e+14       0        1807
        5013      391.486      2521.62      452.776  5.67092e+14       0          28        4238
        5029      31.9069      2344.90      1180.29  5.00465e+14       0        5787
        5037      749.642      1065.47      2324.75  5.07959e+14       0        5012
        5040      1172.30      796.608      463.872  5.24353e+14       0        5193
        5051      191.751      186.224      2352.66  5.15964e+14       0         390         711
        5052      990.166      1160.23      428.615  5.89785e+14       0        5819
        5066      1598.23      1111.23      1219.08  5.10030e+14       0        3444        5436
        5068      1077.06      1368.95      323.022  5.53164e+14       0        2653
        5073      2523.40      1201.67      2401.55  5.49780e+14       0        2035
        5076      280.826      1719.03      1395.45  5.53982e+14       0        2286
        5092      2209.66      929.303      1111.99  5.00678e+14       0         859
        5093      2500.15      2117.20      1986.25  5.11062e+14       0        3578
        5099      1534.32      1788.18      1087.55  5.03735e+14       0        2789
        5104      1192.29      301.891      2176.67  5.48025e+14       0        3298
        5110      1042.33      1475.22      1454.59  5.07546e+14       0        4055
        5120      371.590      1286.04      1432.84  5.54513e+14       0        1698
        5122      1504.62      623.771      768.654  5.19528e+14       0        4702
        5127      870.690      795.861      1726.83  5.62850e+14       0        4301
        5128      306.498      747.581      2650.68  5.45331e+14       0        5067
        5135      404.298      2307.00      488.188  5.08617e+14       0        5556
        5141      541.881      1074.26      616.571  5.03448e+14       0        2693
        5143      1483.16      2287.58      1062.23  5.61057e+14       0        1601
        5147      729.212      542.039      998.362  5.00973e+14       0        6033
        5148      2428.08      1059.15      1319.88  5.03289e+14       0        5713
        5152      728.981      2660.46      1281.98  6.16091e+14       0        4037
        5155      2155.28      2209.95      2260.11  5.33631e+14       0        3005
        5158      2528.17      2582.25      477.781  6.06912e+14       0         663
        5159      2326.25      1513.22      169.737  5.68374e+14       0         690        4972
        5160      403.603      1725.83      1124.59  5.19043e+14       0        5304
        5163      1700.61      1609.99      2134.46  5.10633e+14       0        2012
        5175      617.608      1840.55      1132.25  5.43917e+14       0        1746
        5187      1502.87      437.839      1384.61  5.08579e+14       0        2875
        5194      800.210      1891.49      2339.46  5.20085e+14       0        1819
        5199      2666.36      1487.22      984.841  5.48057e+14       0        3535
        5204      2507.63      1151.09      1913.25  5.10153e+14       0        4986
        5205      945.771      485.454      2021.52  5.00641e+14       0        2798
        5206      2469.51      943.837      1697.23  5.21077e+14       0        2393
        5209      1188.13      1218.48      940.750  5.04954e+14       0        1442        2939
        5211      1629.24      300.999      2179.80  5.12471e+14       0        1413
        5215      2029.07      1186.40      1678.66  5.19911e+14       0         633        1736
        5225      674.522      1384.63      40.8924  5.09549e+14       0         799        4289
        5228      2112.20      2403.32      2608.29  5.52324e+14       0        2147
        5233      1568.42      1535.02      1618.95  5.43900e+14       0        5867
        5252      702.283      847.124      1452.74  5.22128e+14       0        2966
        5253      33.4723      973.182      2382.68  5.02435e+14       0        3998
        5254      177.069      1458.51      2308.36  5.50128e+14       0        4801
        5263      2279.08      695.583      1398.53  5.47939e+14       0        5256
        5266      603.527      1064.21      688.618  5.08373e+14       0        1718
        5289      838.743      2665.14      2130.27  5.19843e+14       0        1070        2728
        5290      1262.41      1153.44      1601.70  5.23415e+14       0        3353
        5292      1856.71      2124.49      2657.20  5.43074e+14       0        5099
        5300      158.198      2464.83      1404.57  5.87707e+14       0        3219
        5303      1218.72      620.498      970.417  5.07362e+14       0        3755
        5304      928.126      1101.58      1080.67  5.13721e+14       0        5560
        5313      2101.63      299.478      1978.59  5.76783e+14       0         632        4222
        5314      282.986      2328.85      2483.90  5.41039e+14       0          75
        5318      2502.10      1726.79      2680.50  5.38239e+14       0        1017
        5322      700.716      1344.89      675.983  5.40910e+14       0        2267        4638
        5328      2260.79      107.711      1366.86  5.91131e+14       0        3830
        5331      1240.46      1684.14      2344.28  5.24538e+14       0         704
        5332      768.870      908.082      1377.36  5.82173e+14       0        2448
        5337      1896.54      2051.54      2521.14  5.80174e+14       0        4424        5825
        5350      1310.21      655.206      2393.49  5.17146e+14       0        3618
        5352      1815.78      419.598      1660.58  5.01744e+14       0        1380        2137
        5357      1209.16      2347.82      1663.64  6.07461e+14       0         860
        5377      740.500      1628.35      538.930  5.04659e+14       0         534
        5381      955.302      2292.76      2505.03  5.99629e+14       0        1524
        5386      2548.07      579.676      2061.09  5.89067e+14       0         588
        5391      925.940      1861.21      158.079  5.38449e+14       0        1156
        5418      2252.87      1418.30      2364.30  5.64418e+14       0        3170
        5425      2023.58      122.335      700.660  5.29219e+14       0        5322
        5433      2077.58      2345.31      2463.90  5.14133e+14       0        5038
        5434      204.912      280.123      51.8656  5.08959e+14       0        2362
        5444      2676.97      1149.15      1336.57  5.12757e+14       0        5930
        5457      268.265      454.628      1961.76  5.23741e+14       0        4807
        5464      2125.66      1984.55      2456.64  5.26505e+14       0        2234
        5480      855.013      1333.36      2551.54  5.52043e+14       0        1898
        5484      1878.60      330.991      1974.47  5.15495e+14       0        1869
        5489      99.6962      1219.28      1166.92  5.31130e+14       0        1613
        5491      431.979      394.962      902.436  5.30947e+14       0        3853
        5495      349.484      281.012      2385.06  5.14963e+14       0        5146
